Date,Open,High,Low,Close,Adj Close,Volume
11/2/2016,1.6996,1.7098,1.6983,1.6995,1.6995,-
11/3/2016,1.7024,1.7311,1.7022,1.7023,1.7023,-
11/4/2016,1.7248,1.7365,1.7235,1.7247,1.7247,-
11/7/2016,1.7307,1.7318,1.7212,1.7298,1.7298,-
11/8/2016,1.7227,1.7284,1.7173,1.7227,1.7227,-
11/9/2016,1.7181,1.7459,1.7151,1.7177,1.7177,-
11/10/2016,1.7368,1.76,1.733,1.7363,1.7363,-
11/11/2016,1.7707,1.7855,1.7676,1.7701,1.7701,-
11/14/2016,1.7782,1.7793,1.7641,1.7777,1.7777,-
11/15/2016,1.7686,1.7691,1.7497,1.7697,1.7697,-
11/16/2016,1.7601,1.7733,1.7595,1.7604,1.7604,-
11/17/2016,1.7586,1.7703,1.7552,1.7585,1.7585,-
11/18/2016,1.7663,1.7722,1.7505,1.7653,1.7653,-
11/21/2016,1.7581,1.7789,1.7541,1.7587,1.7587,-
11/22/2016,1.7757,1.7807,1.768,1.7759,1.7759,-
11/23/2016,1.7672,1.779,1.7628,1.7679,1.7679,-
11/24/2016,1.7799,1.7872,1.7789,1.7801,1.7801,-
11/25/2016,1.7823,1.7845,1.7725,1.7827,1.7827,-
11/28/2016,1.7786,1.7821,1.7677,1.7783,1.7783,-
11/29/2016,1.7655,1.7872,1.764,1.7655,1.7655,-
11/30/2016,1.7789,1.7884,1.7706,1.7786,1.7786,-
12/1/2016,1.7946,1.8112,1.7879,1.7942,1.7942,-
12/2/2016,1.7945,1.7999,1.7908,1.794,1.794,-
12/5/2016,1.8035,1.8141,1.8031,1.8045,1.8045,-
12/6/2016,1.806,1.813,1.8025,1.806,1.806,-
12/7/2016,1.8,1.8029,1.7836,1.7986,1.7986,-
12/8/2016,1.7886,1.7991,1.7874,1.7889,1.7889,-
12/9/2016,1.7902,1.8006,1.7878,1.7895,1.7895,-
12/12/2016,1.8027,1.8081,1.7963,1.8031,1.8031,-
12/13/2016,1.8048,1.8149,1.8029,1.8049,1.8049,-
12/14/2016,1.8025,1.8101,1.798,1.8028,1.8028,-
12/15/2016,1.8027,1.808,1.7898,1.8023,1.8023,-
12/16/2016,1.7916,1.8015,1.7865,1.7916,1.7916,-
12/19/2016,1.8042,1.8084,1.7877,1.8033,1.8033,-
12/20/2016,1.7935,1.7979,1.7807,1.7929,1.7929,-
12/21/2016,1.7854,1.7893,1.7794,1.785,1.785,-
12/22/2016,1.7851,1.7907,1.7803,1.7842,1.7842,-
12/23/2016,1.7808,1.7809,1.7696,1.7802,1.7802,-
12/26/2016,1.777,1.779,1.7722,1.7773,1.7773,-
12/27/2016,1.7767,1.7802,1.7716,1.7766,1.7766,-
12/28/2016,1.7784,1.7825,1.7724,1.7786,1.7786,-
12/29/2016,1.7726,1.7778,1.7716,1.7727,1.7727,-
12/30/2016,1.7761,1.7886,1.7725,1.7763,1.7763,-
1/2/2017,1.7875,1.7885,1.7806,1.7872,1.7872,-
1/3/2017,1.7805,1.7835,1.7733,1.7815,1.7815,-
1/4/2017,1.7738,1.777,1.7656,1.773,1.773,-
1/5/2017,1.773,1.7755,1.7589,1.7728,1.7728,-
1/6/2017,1.7746,1.7773,1.7662,1.7737,1.7737,-
1/9/2017,1.7638,1.766,1.7434,1.7637,1.7637,-
1/10/2017,1.7462,1.749,1.7376,1.7456,1.7456,-
1/11/2017,1.7496,1.7517,1.7344,1.7483,1.7483,-
1/12/2017,1.7403,1.7544,1.737,1.7404,1.7404,-
1/13/2017,1.7351,1.7445,1.7324,1.7334,1.7334,-
1/16/2017,1.7183,1.7273,1.7126,1.7188,1.7188,-
1/17/2017,1.7212,1.7567,1.7196,1.7213,1.7213,-
1/18/2017,1.7569,1.7574,1.7447,1.7567,1.7567,-
1/19/2017,1.752,1.7614,1.7506,1.752,1.752,-
1/20/2017,1.7587,1.7625,1.7529,1.7587,1.7587,-
1/23/2017,1.7591,1.772,1.7573,1.7593,1.7593,-
1/24/2017,1.7743,1.7774,1.7622,1.7746,1.7746,-
1/25/2017,1.7809,1.7879,1.7741,1.7808,1.7808,-
1/26/2017,1.7847,1.7974,1.7829,1.7852,1.7852,-
1/27/2017,1.7968,1.7975,1.7859,1.7964,1.7964,-
1/30/2017,1.7984,1.799,1.7801,1.7983,1.7983,-
1/31/2017,1.7755,1.7776,1.7601,1.7742,1.7742,-
2/1/2017,1.774,1.7911,1.7726,1.7741,1.7741,-
2/2/2017,1.789,1.7904,1.7643,1.7879,1.7879,-
2/3/2017,1.7673,1.7725,1.7533,1.7674,1.7674,-
2/6/2017,1.7573,1.7613,1.7541,1.7573,1.7573,-
2/7/2017,1.758,1.7638,1.7509,1.7579,1.7579,-
2/8/2017,1.7725,1.7754,1.7686,1.7723,1.7723,-
2/9/2017,1.7737,1.7806,1.7704,1.7742,1.7742,-
2/10/2017,1.776,1.7801,1.768,1.7768,1.7768,-
2/13/2017,1.7766,1.7819,1.7763,1.7765,1.7765,-
2/14/2017,1.7819,1.7824,1.7645,1.782,1.782,-
2/15/2017,1.7704,1.7738,1.7647,1.7706,1.7706,-
2/16/2017,1.7679,1.7762,1.7663,1.7683,1.7683,-
2/17/2017,1.7686,1.7728,1.7544,1.7688,1.7688,-
2/20/2017,1.7627,1.7696,1.7588,1.7635,1.7635,-
2/21/2017,1.769,1.772,1.7632,1.7693,1.7693,-
2/22/2017,1.7729,1.7746,1.7623,1.7724,1.7724,-
2/23/2017,1.761,1.765,1.7579,1.7611,1.7611,-
2/24/2017,1.7671,1.7675,1.7528,1.7674,1.7674,-
2/27/2017,1.7432,1.7485,1.7419,1.7426,1.7426,-
2/28/2017,1.7476,1.7486,1.7361,1.7477,1.7477,-
3/1/2017,1.7408,1.745,1.7327,1.7407,1.7407,-
3/2/2017,1.7326,1.7363,1.7283,1.7329,1.7329,-
3/3/2017,1.7333,1.7365,1.7273,1.7332,1.7332,-
3/6/2017,1.7323,1.7345,1.7273,1.7331,1.7331,-
3/7/2017,1.7282,1.7299,1.718,1.7287,1.7287,-
3/8/2017,1.7213,1.7257,1.7173,1.7212,1.7212,-
3/9/2017,1.7251,1.7297,1.723,1.7245,1.7245,-
3/10/2017,1.7273,1.7283,1.7191,1.7271,1.7271,-
3/13/2017,1.7195,1.7297,1.7167,1.7189,1.7189,-
3/14/2017,1.7268,1.7279,1.7135,1.7266,1.7266,-
3/15/2017,1.72,1.7291,1.718,1.7203,1.7203,-
3/16/2017,1.7213,1.7338,1.718,1.7214,1.7214,-
3/17/2017,1.7305,1.7379,1.7292,1.7305,1.7305,-
3/20/2017,1.7343,1.7365,1.7257,1.7354,1.7354,-
3/21/2017,1.7273,1.7459,1.7254,1.7268,1.7268,-
3/22/2017,1.7487,1.7503,1.7382,1.7476,1.7476,-
3/23/2017,1.7449,1.754,1.7444,1.7454,1.7454,-
3/24/2017,1.7516,1.7516,1.745,1.7518,1.7518,-
3/26/2017,1.7461,1.7551,1.7454,1.7463,1.7463,-
3/27/2017,1.7508,1.756,1.7404,1.7506,1.7506,-
3/28/2017,1.7354,1.7397,1.7299,1.7355,1.7355,-
3/29/2017,1.7346,1.7455,1.7303,1.7339,1.7339,-
3/30/2017,1.7432,1.7508,1.7377,1.7431,1.7431,-
4/2/2017,1.7522,1.7526,1.7413,1.752,1.752,-
4/3/2017,1.7435,1.7456,1.7361,1.7437,1.7437,-
4/4/2017,1.7398,1.7509,1.7374,1.739,1.739,-
4/5/2017,1.748,1.7519,1.7437,1.7479,1.7479,-
4/6/2017,1.7472,1.7494,1.7369,1.748,1.748,-
4/9/2017,1.7394,1.7459,1.7391,1.7393,1.7393,-
4/10/2017,1.7447,1.7517,1.7423,1.7449,1.7449,-
4/11/2017,1.7526,1.7535,1.7483,1.7518,1.7518,-
4/12/2017,1.7507,1.7554,1.7475,1.7505,1.7505,-
4/13/2017,1.7475,1.7517,1.7461,1.7474,1.7474,-
4/16/2017,1.7497,1.7571,1.7466,1.7486,1.7486,-
4/17/2017,1.7555,1.7835,1.7511,1.7555,1.7555,-
4/18/2017,1.7925,1.7971,1.7881,1.7924,1.7924,-
4/19/2017,1.7864,1.7937,1.7853,1.7866,1.7866,-
4/20/2017,1.7899,1.7924,1.7829,1.7902,1.7902,-
4/23/2017,1.7862,1.7872,1.7781,1.7862,1.7862,-
4/24/2017,1.7801,1.7888,1.7788,1.7798,1.7798,-
4/25/2017,1.7877,1.797,1.7841,1.7886,1.7886,-
4/26/2017,1.7927,1.8039,1.7911,1.7923,1.7923,-
4/27/2017,1.8011,1.8087,1.7995,1.8011,1.8011,-
4/30/2017,1.8054,1.8072,1.8022,1.806,1.806,-
5/1/2017,1.8005,1.8044,1.7938,1.7996,1.7996,-
5/2/2017,1.8018,1.804,1.7963,1.8025,1.8025,-
5/3/2017,1.7986,1.8099,1.7936,1.7983,1.7983,-
5/4/2017,1.8099,1.8207,1.8061,1.8097,1.8097,-
5/7/2017,1.8237,1.8238,1.8166,1.8233,1.8233,-
5/8/2017,1.8189,1.8267,1.8182,1.8188,1.8188,-
5/9/2017,1.8258,1.8313,1.823,1.8256,1.8256,-
5/10/2017,1.8251,1.8268,1.8097,1.8254,1.8254,-
5/11/2017,1.8142,1.8163,1.8072,1.8137,1.8137,-
5/14/2017,1.8089,1.8129,1.8048,1.8089,1.8089,-
5/15/2017,1.8027,1.8086,1.799,1.8028,1.8028,-
5/16/2017,1.8013,1.8094,1.7976,1.8014,1.8014,-
5/17/2017,1.8043,1.8159,1.8002,1.8036,1.8036,-
5/18/2017,1.8031,1.809,1.8006,1.804,1.804,-
5/21/2017,1.8029,1.8065,1.7983,1.8037,1.8037,-
5/22/2017,1.8002,1.8071,1.7976,1.8013,1.8013,-
5/23/2017,1.802,1.8048,1.7952,1.8018,1.8018,-
5/24/2017,1.7956,1.7993,1.7902,1.7952,1.7952,-
5/25/2017,1.7914,1.7921,1.7651,1.7924,1.7924,-
5/28/2017,1.7714,1.779,1.7708,1.7717,1.7717,-
5/29/2017,1.7774,1.786,1.7748,1.7772,1.7772,-
5/30/2017,1.7755,1.7862,1.7671,1.7745,1.7745,-
5/31/2017,1.7816,1.7891,1.7765,1.7812,1.7812,-
6/1/2017,1.7856,1.7878,1.7771,1.7858,1.7858,-
6/4/2017,1.7779,1.7879,1.7743,1.7782,1.7782,-
6/5/2017,1.7819,1.7861,1.7764,1.782,1.782,-
6/6/2017,1.7808,1.7899,1.7788,1.7806,1.7806,-
6/7/2017,1.7922,1.7933,1.7826,1.7918,1.7918,-
6/8/2017,1.7605,1.7682,1.7493,1.7592,1.7592,-
6/11/2017,1.7634,1.7663,1.7508,1.7636,1.7636,-
6/12/2017,1.7538,1.7607,1.7481,1.7539,1.7539,-
6/13/2017,1.7614,1.7661,1.7512,1.7614,1.7614,-
6/14/2017,1.7537,1.7673,1.7506,1.7543,1.7543,-
6/15/2017,1.7655,1.7712,1.7646,1.7642,1.7642,-
6/18/2017,1.7672,1.7723,1.7627,1.7675,1.7675,-
6/19/2017,1.7661,1.7694,1.7525,1.7661,1.7661,-
6/20/2017,1.7545,1.766,1.7501,1.7543,1.7543,-
6/21/2017,1.7603,1.7626,1.757,1.7603,1.7603,-
6/22/2017,1.7625,1.7673,1.7616,1.762,1.762,-
6/25/2017,1.7676,1.7697,1.7639,1.7676,1.7676,-
6/26/2017,1.7667,1.7746,1.763,1.7664,1.7664,-
6/27/2017,1.7766,1.7937,1.7733,1.7768,1.7768,-
6/28/2017,1.788,1.7944,1.786,1.7883,1.7883,-
6/29/2017,1.7928,1.7952,1.7826,1.7938,1.7938,-
7/2/2017,1.7903,1.795,1.7877,1.7912,1.7912,-
7/3/2017,1.7887,1.7904,1.7844,1.7891,1.7891,-
7/4/2017,1.7873,1.7877,1.7825,1.7872,1.7872,-
7/5/2017,1.7854,1.7949,1.7842,1.7859,1.7859,-
7/6/2017,1.7925,1.7943,1.7778,1.7921,1.7921,-
7/9/2017,1.7813,1.7865,1.7798,1.7814,1.7814,-
7/10/2017,-,-,-,-,-,-
7/11/2017,1.775,1.7793,1.769,1.776,1.776,-
7/12/2017,1.7752,1.7841,1.7735,1.7757,1.7757,-
7/13/2017,1.7784,1.7953,1.778,1.7781,1.7781,-
7/16/2017,1.7963,1.7968,1.7852,1.7958,1.7958,-
7/17/2017,1.7886,1.7932,1.7769,1.7884,1.7884,-
7/18/2017,1.7803,1.7859,1.7792,1.7815,1.7815,-
7/19/2017,1.7832,1.7848,1.7713,1.7823,1.7823,-
7/20/2017,1.7717,1.776,1.7656,1.7716,1.7716,-
7/23/2017,1.7706,1.7766,1.7677,1.7708,1.7708,-
7/24/2017,1.7744,1.7792,1.7708,1.7736,1.7736,-
7/25/2017,1.7755,1.779,1.7725,1.7754,1.7754,-
7/26/2017,1.7783,1.7865,1.7762,1.7782,1.7782,-
7/27/2017,1.7755,1.7817,1.7746,1.7751,1.7751,-
7/30/2017,1.7836,1.7904,1.7767,1.7836,1.7836,-
7/31/2017,1.7888,1.7964,1.7883,1.7889,1.7889,-
8/1/2017,1.795,1.8011,1.7941,1.795,1.795,-
8/2/2017,1.7995,1.8034,1.7825,1.7988,1.7988,-
8/3/2017,1.784,1.7851,1.7729,1.7839,1.7839,-
8/6/2017,1.7743,1.7796,1.7728,1.775,1.775,-
8/7/2017,1.7755,1.7765,1.7661,1.7757,1.7757,-
8/8/2017,1.7706,1.7747,1.7688,1.7704,1.7704,-
8/9/2017,1.7728,1.7745,1.7675,1.7727,1.7727,-
8/10/2017,1.77,1.7721,1.7641,1.7687,1.7687,-
8/13/2017,1.7691,1.7711,1.7648,1.7689,1.7689,-
8/14/2017,1.7675,1.769,1.7571,1.7672,1.7672,-
8/15/2017,1.7584,1.7638,1.7562,1.7582,1.7582,-
8/16/2017,1.7564,1.7602,1.755,1.7558,1.7558,-
8/17/2017,1.758,1.7608,1.7496,1.7576,1.7576,-
8/20/2017,1.7547,1.7567,1.751,1.755,1.755,-
8/21/2017,1.7552,1.7567,1.7438,1.755,1.755,-
8/22/2017,1.7465,1.7483,1.74,1.747,1.747,-
8/23/2017,1.7407,1.7471,1.7381,1.7412,1.7412,-
8/24/2017,1.7427,1.7469,1.7404,1.743,1.743,-
8/27/2017,1.7496,1.7512,1.7448,1.7494,1.7494,-
8/28/2017,1.7514,1.7543,1.7469,1.7517,1.7517,-
8/29/2017,1.751,1.7543,1.7487,1.7509,1.7509,-
8/30/2017,1.7538,1.7565,1.7471,1.7543,1.7543,-
8/31/2017,1.7542,1.7607,1.7507,1.7544,1.7544,-
9/3/2017,1.7596,1.7608,1.7536,1.7594,1.7594,-
9/4/2017,1.7536,1.7615,1.7496,1.7528,1.7528,-
9/5/2017,1.7638,1.7659,1.76,1.7642,1.7642,-
9/6/2017,1.7598,1.7612,1.7537,1.7608,1.7608,-
9/7/2017,1.7557,1.7695,1.7538,1.7542,1.7542,-
9/10/2017,1.772,1.7771,1.7674,1.7713,1.7713,-
9/11/2017,1.7721,1.7898,1.7717,1.7729,1.7729,-
9/12/2017,1.7902,1.7931,1.7817,1.7901,1.7901,-
9/13/2017,1.7831,1.8084,1.7804,1.7826,1.7826,-
9/14/2017,1.8034,1.8307,1.8018,1.8037,1.8037,-
9/17/2017,1.828,1.829,1.8174,1.8276,1.8276,-
9/18/2017,1.8205,1.8263,1.8164,1.8208,1.8208,-
9/19/2017,1.8199,1.8282,1.8161,1.82,1.82,-
9/20/2017,1.8218,1.832,1.8209,1.8219,1.8219,-
9/21/2017,1.8325,1.834,1.8139,1.8325,1.8325,-
9/24/2017,1.8198,1.8278,1.8184,1.8197,1.8197,-
9/25/2017,1.8206,1.8273,1.8163,1.8205,1.8205,-
9/26/2017,1.8226,1.8243,1.8163,1.8226,1.8226,-
9/27/2017,1.8211,1.8276,1.8175,1.8211,1.8211,-
9/28/2017,1.8243,1.8245,1.8134,1.8241,1.8241,-
10/1/2017,1.8179,1.8196,1.8049,1.8177,1.8177,-
10/2/2017,1.8074,1.8125,1.8028,1.8076,1.8076,-
10/3/2017,1.8033,1.8085,1.8015,1.8032,1.8032,-
10/4/2017,1.8017,1.806,1.7888,1.8019,1.8019,-
10/5/2017,1.7879,1.7907,1.7805,1.7885,1.7885,-
10/8/2017,1.785,1.7972,1.7829,1.7852,1.7852,-
10/9/2017,1.7911,1.7926,1.7867,1.7912,1.7912,-
10/10/2017,1.7905,1.7919,1.7863,1.7906,1.7906,-
10/11/2017,1.7912,1.7958,1.7773,1.7915,1.7915,-
10/12/2017,1.7935,1.804,1.7932,1.7928,1.7928,-
10/15/2017,1.7939,1.7995,1.7913,1.7937,1.7937,-
10/16/2017,1.7927,1.8011,1.7852,1.7924,1.7924,-
10/17/2017,1.7872,1.7908,1.7835,1.7873,1.7873,-
10/18/2017,1.7921,1.796,1.7842,1.7924,1.7924,-
10/19/2017,1.7836,1.7951,1.7792,1.7841,1.7841,-
10/22/2017,1.7981,1.7995,1.7924,1.7976,1.7976,-
10/23/2017,1.7968,1.7984,1.7868,1.7972,1.7972,-
10/24/2017,1.7887,1.8063,1.7848,1.7893,1.7893,-
10/25/2017,1.8039,1.8052,1.7939,1.8041,1.8041,-
10/26/2017,1.7959,1.7975,1.789,1.7953,1.7953,-
10/30/2017,1.7936,1.8004,1.7919,1.7937,1.7937,-
10/31/2017,1.7968,1.8099,1.7952,1.7969,1.7969,-
11/1/2017,1.8103,1.812,1.8027,1.8104,1.8104,-
11/2/2017,1.8032,1.8051,1.7754,1.8032,1.8032,-
11/3/2017,1.7736,1.7841,1.7729,1.7729,1.7729,-
11/6/2017,1.7846,1.7919,1.7824,1.7837,1.7837,-
11/7/2017,1.7934,1.7953,1.7878,1.7941,1.7941,-
11/8/2017,1.7951,1.7959,1.7819,1.7951,1.7951,-
11/9/2017,1.7859,1.7903,1.7811,1.7852,1.7852,-
11/10/2017,1.7857,1.7977,1.7837,1.7858,1.7858,-
11/13/2017,1.7851,1.7871,1.7781,1.7852,1.7852,-
11/14/2017,1.786,1.7875,1.7801,1.7869,1.7869,-
11/15/2017,1.7881,1.7915,1.7814,1.7877,1.7877,-
11/16/2017,-,-,-,-,-,-
11/17/2017,1.7894,1.7986,1.7861,1.7895,1.7895,-
11/20/2017,1.7918,1.7996,1.7893,1.7922,1.7922,-
11/21/2017,1.7966,1.7996,1.7903,1.7959,1.7959,-
11/22/2017,1.7923,1.7953,1.7869,1.7928,1.7928,-
11/23/2017,1.7937,1.7964,1.7887,1.7935,1.7935,-
11/24/2017,1.79,1.7969,1.7877,1.7899,1.7899,-
11/27/2017,1.7944,1.7982,1.7905,1.7949,1.7949,-
11/28/2017,1.7934,1.7954,1.7784,1.7927,1.7927,-
11/29/2017,1.7976,1.8103,1.7967,1.7984,1.7984,-
11/30/2017,1.8074,1.8243,1.806,1.8065,1.8065,-
12/1/2017,1.8245,1.8264,1.8122,1.8245,1.8245,-
12/4/2017,1.8198,1.8253,1.8097,1.8203,1.8203,-
12/5/2017,1.8147,1.8148,1.8013,1.8143,1.8143,-
12/6/2017,1.8059,1.81,1.8001,1.8069,1.8069,-
12/7/2017,1.8059,1.8128,1.7989,1.8058,1.8058,-
12/8/2017,1.8221,1.8281,1.8061,1.8219,1.8219,-
12/11/2017,1.8106,1.8136,1.8026,1.8112,1.8112,-
12/12/2017,1.8033,1.8066,1.7991,1.8032,1.8032,-
12/13/2017,1.8004,1.8078,1.7992,1.8011,1.8011,-
12/14/2017,1.8063,1.8132,1.8048,1.8062,1.8062,-
12/15/2017,1.8081,1.8103,1.7935,1.808,1.808,-
12/18/2017,1.7968,1.8085,1.7955,1.7966,1.7966,-
12/19/2017,1.8035,1.8047,1.796,1.803,1.803,-
12/20/2017,1.8032,1.8058,1.7998,1.8025,1.8025,-
12/21/2017,1.7959,1.8009,1.7938,1.7961,1.7961,-
12/22/2017,1.7988,1.801,1.7955,1.7987,1.7987,-
12/25/2017,1.7961,1.7996,1.7936,1.795,1.795,-
12/26/2017,1.797,1.7977,1.7929,1.7964,1.7964,-
12/27/2017,1.7959,1.799,1.7923,1.7966,1.7966,-
12/28/2017,1.7961,1.8002,1.7953,1.796,1.796,-
12/29/2017,1.7982,1.8096,1.797,1.7975,1.7975,-
1/1/2018,1.8058,1.8064,1.8017,1.8035,1.8035,-
1/2/2018,1.8055,1.8071,1.7979,1.8068,1.8068,-
1/3/2018,1.8057,1.8095,1.7947,1.8059,1.8059,-
1/4/2018,1.7974,1.8019,1.7959,1.7974,1.7974,-
1/5/2018,1.7973,1.8017,1.7955,1.7977,1.7977,-
1/8/2018,1.8006,1.8096,1.799,1.8009,1.8009,-
1/9/2018,1.8075,1.8085,1.8034,1.8074,1.8074,-
1/10/2018,1.8083,1.809,1.8001,1.8085,1.8085,-
1/11/2018,1.802,1.802,1.7936,1.802,1.802,-
1/12/2018,1.8,1.8181,1.7978,1.7999,1.7999,-
1/15/2018,1.8196,1.8248,1.814,1.8196,1.8196,-
1/16/2018,1.8237,1.826,1.8188,1.8241,1.8241,-
1/17/2018,1.8206,1.83,1.8204,1.8206,1.8206,-
1/18/2018,1.8327,1.8372,1.8278,1.8327,1.8327,-
1/19/2018,1.8344,1.838,1.8279,1.8337,1.8337,-
1/22/2018,1.8332,1.8422,1.8304,1.8326,1.8326,-
1/23/2018,1.8449,1.8482,1.8365,1.8449,1.8449,-
1/24/2018,1.8446,1.8627,1.8428,1.8448,1.8448,-
1/25/2018,1.8609,1.8684,1.8591,1.861,1.861,-
1/26/2018,1.8549,1.8637,1.8494,1.8549,1.8549,-
1/29/2018,1.8486,1.85,1.8403,1.8485,1.8485,-
1/30/2018,1.8437,1.8532,1.838,1.8431,1.8431,-
1/31/2018,1.8566,1.862,1.8479,1.8566,1.8566,-
2/1/2018,1.8614,1.8729,1.8595,1.8619,1.8619,-
2/2/2018,1.8663,1.8722,1.8608,1.8663,1.8663,-
2/5/2018,1.8638,1.8651,1.8448,1.8635,1.8635,-
2/6/2018,1.8427,1.8481,1.8307,1.8435,1.8435,-
2/7/2018,1.8408,1.8436,1.8304,1.8405,1.8405,-
2/8/2018,1.8388,1.8672,1.8377,1.8388,1.8388,-
2/9/2018,1.8551,1.8631,1.8322,1.8549,1.8549,-
2/12/2018,1.8355,1.8392,1.8288,1.8353,1.8353,-
2/13/2018,1.8319,1.8398,1.8299,1.8319,1.8319,-
2/14/2018,1.8364,1.8408,1.8263,1.8365,1.8365,-
2/15/2018,1.8406,1.8482,1.8376,1.8408,1.8408,-
2/16/2018,1.8453,1.8478,1.838,1.8451,1.8451,-
2/19/2018,1.8407,1.8414,1.8346,1.8405,1.8405,-
2/20/2018,1.8387,1.8483,1.8361,1.8388,1.8388,-
2/21/2018,1.8463,1.8477,1.8369,1.8466,1.8466,-
2/22/2018,1.8418,1.8435,1.8323,1.8417,1.8417,-
2/23/2018,1.8406,1.8499,1.8383,1.8404,1.8404,-
2/26/2018,1.8442,1.85,1.8356,1.8442,1.8442,-
2/27/2018,1.8378,1.8445,1.8347,1.8381,1.8381,-
2/28/2018,1.8404,1.8428,1.8224,1.8407,1.8407,-
3/1/2018,1.8223,1.8277,1.8197,1.8224,1.8224,-
3/2/2018,1.8209,1.8232,1.8169,1.8211,1.8211,-
3/5/2018,1.8192,1.8294,1.8176,1.8193,1.8193,-
3/6/2018,1.8254,1.8319,1.8228,1.8256,1.8256,-
3/7/2018,1.8323,1.8326,1.8207,1.832,1.832,-
3/8/2018,1.8268,1.8287,1.8197,1.8261,1.8261,-
3/9/2018,1.8182,1.8263,1.8171,1.8177,1.8177,-
3/12/2018,1.8224,1.8274,1.8193,1.8234,1.8234,-
3/13/2018,1.8246,1.8328,1.822,1.8245,1.8245,-
3/14/2018,1.8323,1.8347,1.823,1.8319,1.8319,-
3/15/2018,1.8283,1.833,1.8232,1.8283,1.8283,-
3/16/2018,1.8309,1.8366,1.8296,1.8316,1.8316,-
3/19/2018,1.8375,1.855,1.834,1.8373,1.8373,-
3/20/2018,1.8463,1.8506,1.8429,1.846,1.846,-
3/21/2018,1.8468,1.8553,1.8452,1.8465,1.8465,-
3/22/2018,1.8559,1.8664,1.8536,1.856,1.856,-
3/23/2018,1.8572,1.8608,1.8526,1.8574,1.8574,-
3/25/2018,1.8602,1.8662,1.8557,1.8602,1.8602,-
3/26/2018,1.8623,1.863,1.8422,1.8624,1.8624,-
3/27/2018,1.8564,1.8574,1.8451,1.8565,1.8565,-
3/28/2018,1.848,1.8485,1.8382,1.848,1.848,-
3/29/2018,1.8389,1.8412,1.8369,1.8389,1.8389,-
4/1/2018,1.8401,1.8438,1.8383,1.8396,1.8396,-
4/2/2018,1.8439,1.8451,1.8367,1.844,1.844,-
4/3/2018,1.8446,1.8499,1.8423,1.8444,1.8444,-
4/4/2018,1.8479,1.8499,1.8384,1.8481,1.8481,-
4/5/2018,1.8431,1.8572,1.842,1.8439,1.8439,-
4/8/2018,1.8549,1.8577,1.8493,1.8547,1.8547,-
4/9/2018,1.8534,1.8587,1.8495,1.8533,1.8533,-
4/10/2018,1.856,1.8606,1.8524,1.856,1.856,-
4/11/2018,1.8565,1.8698,1.8545,1.8567,1.8567,-
4/12/2018,1.8633,1.8745,1.8633,1.8668,1.8668,-
4/15/2018,1.868,1.8797,1.8679,1.8688,1.8688,-
4/16/2018,1.8783,1.8811,1.8731,1.8783,1.8783,-
4/17/2018,1.8744,1.8759,1.8586,1.8743,1.8743,-
4/18/2018,1.8598,1.8644,1.8549,1.8599,1.8599,-
4/19/2018,1.8476,1.8501,1.8422,1.8474,1.8474,-
4/22/2018,1.8444,1.8502,1.8436,1.8436,1.8436,-
4/23/2018,1.8471,1.8498,1.8416,1.8472,1.8472,-
4/24/2018,1.8498,1.8539,1.8491,1.8499,1.8499,-
4/25/2018,1.8507,1.8549,1.8443,1.8497,1.8497,-
4/26/2018,1.848,1.8493,1.8228,1.8484,1.8484,-
4/29/2018,1.8226,1.8253,1.8168,1.8218,1.8218,-
4/30/2018,1.8255,1.8272,1.8125,1.8256,1.8256,-
5/1/2018,1.8151,1.8244,1.8136,1.8152,1.8152,-
5/2/2018,1.8137,1.8149,1.8049,1.8139,1.8139,-
5/3/2018,1.806,1.8098,1.802,1.8055,1.8055,-
5/6/2018,1.8047,1.8136,1.8035,1.8047,1.8047,-
5/7/2018,1.8112,1.8136,1.8052,1.8105,1.8105,-
5/8/2018,1.8161,1.8235,1.8142,1.8155,1.8155,-
5/9/2018,1.8256,1.8274,1.8048,1.826,1.826,-
5/10/2018,1.8081,1.8116,1.8044,1.8092,1.8092,-
5/13/2018,1.8088,1.8129,1.8042,1.8085,1.8085,-
5/14/2018,1.8108,1.8145,1.8067,1.8115,1.8115,-
5/15/2018,1.8153,1.8163,1.8067,1.8157,1.8157,-
5/16/2018,1.8154,1.8179,1.8088,1.814,1.814,-
5/17/2018,1.8137,1.8149,1.8087,1.8125,1.8125,-
5/20/2018,1.8094,1.8094,1.8005,1.8091,1.8091,-
5/21/2018,1.8003,1.8052,1.7961,1.7998,1.7998,-
5/22/2018,1.799,1.801,1.7894,1.799,1.799,-
5/23/2018,1.7953,1.7987,1.7909,1.7945,1.7945,-
5/24/2018,1.7927,1.7936,1.7838,1.7931,1.7931,-
5/27/2018,1.7844,1.7882,1.7822,1.7842,1.7842,-
5/28/2018,1.7868,1.7904,1.7783,1.7876,1.7876,-
5/29/2018,1.7843,1.7849,1.7779,1.7841,1.7841,-
5/30/2018,1.779,1.7856,1.7773,1.7784,1.7784,-
5/31/2018,1.7789,1.7872,1.7746,1.7786,1.7786,-
6/3/2018,1.7863,1.7884,1.7773,1.7871,1.7871,-
6/4/2018,1.7793,1.7872,1.7753,1.7792,1.7792,-
6/5/2018,1.7879,1.7912,1.7846,1.7877,1.7877,-
6/6/2018,1.7876,1.7933,1.7817,1.7877,1.7877,-
